ORDER_ID,household_key,DAY,STORE_ID,WEEK_NO,TransTime
34141551496,670,482,372,70,"T1304"
34178248999,2080,483,372,70,"T2012"
34178249698,1481,483,372,70,"T2345"
34178249699,1481,483,372,70,"T2345"
34178252863,20,484,372,70,"T1712"
34178254742,698,484,372,70,"T2307"
34186208620,409,485,372,70,"T1835"
34203905090,178,486,372,70,"T0603"
34203910007,698,487,372,70,"T012"
34204490370,1779,487,372,70,"T0901"
34204490437,816,487,372,70,"T0921"
34204492827,2027,487,372,70,"T1541"
34226681960,1926,488,372,70,"T1401"
34258565471,573,489,372,71,"T0925"
34258566493,1454,489,372,71,"T1312"
34291772794,20,490,372,71,"T1649"
34291774801,816,490,372,71,"T2205"
34291778343,2139,491,372,71,"T1736"
34291778411,2139,491,372,71,"T1746"
34291779067,1653,491,372,71,"T1925"
34321680087,178,492,372,71,"T0602"
34321681181,1067,492,372,71,"T1147"
34321681193,670,492,372,71,"T1149"
34321682720,20,492,372,71,"T1615"
34337730514,178,493,372,71,"T0927"
34338337541,2298,494,372,71,"T1456"
34573764091,2080,495,372,71,"T1859"
34573764122,2080,495,372,71,"T1904"
34573764138,2080,495,372,71,"T1906"
34573764481,1058,495,372,71,"T2005"
34574980536,1454,496,372,72,"T0907"
34574982422,6,496,372,72,"T1522"
34576250419,348,497,372,72,"T0853"
34576250433,348,497,372,72,"T0856"
34576250436,348,497,372,72,"T0857"
34576250440,348,497,372,72,"T0858"
34576856361,1779,498,372,72,"T1205"
34576858166,670,498,372,72,"T1712"
34576859769,2139,498,372,72,"T2111"
34577446687,1454,499,372,72,"T1317"
34577448412,404,499,372,72,"T1807"
34577448657,1463,499,372,72,"T1840"
34641795108,178,500,372,72,"T0610"
34641799642,670,500,372,72,"T2021"
34642387540,1653,501,372,72,"T1450"
34642388193,2470,501,372,72,"T1627"
34642389467,2298,501,372,72,"T1958"
34642390181,1146,501,372,72,"T2242"
34664641449,1463,502,372,72,"T1234"
34748995102,178,503,372,73,"T0619"
34748995466,1119,503,372,73,"T0902"
34748995484,1119,503,372,73,"T0908"
34748996709,2238,503,372,73,"T1339"
34748997342,670,503,372,73,"T1532"
34748997378,670,503,372,73,"T1539"
34748999550,6,503,372,73,"T2040"
34749000169,2027,503,372,73,"T2305"
34811891206,508,505,372,73,"T1210"
34811891910,6,505,372,73,"T1434"
34811894566,1041,505,372,73,"T2235"
34811894619,1041,505,372,73,"T2254"
34811894642,1789,505,372,73,"T2306"
34837280701,1471,506,372,73,"T1026"
34837281656,1119,506,372,73,"T1329"
34850274637,2080,507,372,73,"T2159"
34850870304,2139,508,372,73,"T0836"
34850871735,1119,508,372,73,"T1304"
34850871973,257,508,372,73,"T1342"
34850872441,2189,508,372,73,"T1449"
34873067387,911,509,372,73,"T1449"
34873067647,1789,509,372,73,"T1522"
35000668172,348,510,372,74,"T1802"
35000668831,670,510,372,74,"T1930"
35080236429,1454,511,372,74,"T1301"
35108927011,6,512,372,74,"T1510"
35108927175,670,512,372,74,"T1538"
35108929182,594,512,372,74,"T2108"
35143915786,1324,514,372,74,"T1042"
35143916828,2189,514,372,74,"T1353"
35143917354,670,514,372,74,"T1522"
35143919862,348,514,372,74,"T2254"
35145655023,698,515,372,74,"T0136"
35145655157,981,515,372,74,"T0725"
35145655158,981,515,372,74,"T0728"
35145655380,812,515,372,74,"T0904"
35145655386,812,515,372,74,"T0905"
35218740310,1546,516,372,74,"T0908"
35218740322,1546,516,372,74,"T0911"
35218741889,80,516,372,74,"T1350"
35333689899,178,518,372,75,"T0608"
35333691010,2326,518,372,75,"T1220"
35333693000,1067,518,372,75,"T1759"
35386405183,287,519,372,75,"T0712"
35412615071,178,520,372,75,"T0607"
35412615508,1481,520,372,75,"T0908"
35412615516,1481,520,372,75,"T0910"
35412617740,670,520,372,75,"T1637"
35463292793,567,521,372,75,"T1624"
35463292800,567,521,372,75,"T1625"
35463292808,567,521,372,75,"T1627"
35463294846,670,521,372,75,"T2157"
35463294869,409,521,372,75,"T2202"
35463901527,1633,522,372,75,"T1220"
35463902700,1119,522,372,75,"T1509"
35463904398,6,522,372,75,"T1931"
35486042570,466,523,372,75,"T1523"
35486044068,1926,523,372,75,"T1900"
35486044341,1546,523,372,75,"T1946"
35573693805,1829,524,372,76,"T1936"
35598056162,69,526,372,76,"T1204"
35598057389,2349,526,372,76,"T1602"
35598058992,6,526,372,76,"T2000"
35638491907,1211,527,372,76,"T1435"
35665375088,178,528,372,76,"T0627"
35665377352,1926,528,372,76,"T1446"
35665378600,931,528,372,76,"T1722"
35665378628,931,528,372,76,"T1725"
35665380243,2298,528,372,76,"T2116"
35666011002,658,529,372,76,"T1051"
35666013823,1926,529,372,76,"T1632"
35666015157,348,529,372,76,"T1932"
35666015167,348,529,372,76,"T1934"
35666015172,348,529,372,76,"T1934"
35688470298,1454,530,372,76,"T0846"
35688471714,1953,530,372,76,"T1252"
35688473131,1780,530,372,76,"T1534"
35688473187,1104,530,372,76,"T1539"
35688473221,1892,530,372,76,"T1542"
35688473239,1892,530,372,76,"T1544"
35688474839,670,530,372,76,"T1930"
35701251069,2298,531,372,77,"T1133"
35701252830,670,531,372,77,"T1525"
35713935684,1967,532,372,77,"T1023"
35726900538,1067,533,372,77,"T0953"
35726902381,505,533,372,77,"T1614"
35730194035,1211,534,372,77,"T2025"
35840695190,1040,535,372,77,"T0737"
35840696659,1454,535,372,77,"T1320"
35841310208,1067,536,372,77,"T0801"
35877488276,6,538,372,78,"T1844"
35891480893,2020,539,372,78,"T1149"
35891482610,1926,539,372,78,"T1741"
36027611641,1454,540,372,78,"T1351"
36027613828,670,540,372,78,"T1959"
36027613849,2080,540,372,78,"T2002"
36029344041,1211,541,372,78,"T2015"
36029347152,567,542,372,78,"T1231"
36029347160,567,542,372,78,"T1233"
36029349125,2171,542,372,78,"T1745"
36029942622,2493,543,372,78,"T1518"
36029943543,1653,543,372,78,"T1732"
40013665349,621,544,372,78,"T0906"
40013667512,946,544,372,78,"T1446"
40013667869,1926,544,372,78,"T1541"
40037435081,178,545,372,79,"T0617"
40037435590,2189,545,372,79,"T1001"
40037435790,468,545,372,79,"T1049"
40037435799,468,545,372,79,"T1051"
40037436843,160,545,372,79,"T1411"
40037438023,670,545,372,79,"T1727"
40037441644,401,546,372,79,"T1518"
40037442005,2170,546,372,79,"T1620"
40037442020,2170,546,372,79,"T1622"
40050318934,1211,547,372,79,"T1907"
40061807057,401,548,372,79,"T1439"
40061808369,1040,548,372,79,"T1752"
40061809684,670,548,372,79,"T2114"
40061809751,670,548,372,79,"T2130"
40072850072,178,549,372,79,"T0609"
40072853279,1752,549,372,79,"T1706"
40072853295,1752,549,372,79,"T1708"
40085322856,1546,550,372,79,"T1505"
40085322877,1546,550,372,79,"T1508"
40097497809,674,551,372,79,"T1505"
40126743417,1067,552,372,80,"T1835"
40127310271,1040,553,372,80,"T0801"
40127882135,734,555,372,80,"T1445"
40127882226,2298,555,372,80,"T1459"
40127884866,670,555,372,80,"T2153"
40128482035,1926,556,372,80,"T1356"
40128482333,1540,556,372,80,"T1441"
40128483529,1752,556,372,80,"T1729"
40128483543,1752,556,372,80,"T1731"
40186420542,420,557,372,80,"T0938"
40186421675,1540,557,372,80,"T1233"
40186422244,670,557,372,80,"T1344"
40186426826,404,558,372,80,"T0952"
40198651950,1454,559,372,81,"T1403"
40198652906,1119,559,372,81,"T1623"
40198652912,1119,559,372,81,"T1624"
40234757430,1926,561,372,81,"T1502"
40234759723,1653,561,372,81,"T2020"
40234764716,404,562,372,81,"T1917"
40248158199,2080,563,372,81,"T1702"
40248747414,1029,564,372,81,"T1345"
40248747711,670,564,372,81,"T1422"
40248748005,674,564,372,81,"T1458"
40279070207,257,565,372,81,"T0803"
40283503472,409,566,372,82,"T1718"
40283504445,1067,566,372,82,"T1900"
40300260803,1779,567,372,82,"T1010"
40300260819,1779,567,372,82,"T1013"
40314569411,698,568,372,82,"T1937"
40340575083,178,570,372,82,"T0616"
40340577886,223,570,372,82,"T1529"
40340580584,670,570,372,82,"T2225"
40341185117,981,571,372,82,"T0659"
40341187372,1546,571,372,82,"T1338"
40341188130,20,571,372,82,"T1526"
40341189582,734,571,372,82,"T1839"
40341190650,2027,571,372,82,"T2214"
40341825987,1427,572,372,82,"T1104"
40341826555,1187,572,372,82,"T1216"
40341827649,1540,572,372,82,"T1419"
40374167984,670,573,372,83,"T1629"
40374168261,382,573,372,83,"T1710"
40387182259,946,574,372,83,"T1511"
40387182854,670,574,372,83,"T1639"
40387184389,1752,574,372,83,"T2005"
40387184998,1151,574,372,83,"T2331"
40399747289,1926,575,372,83,"T1458"
40399749877,1067,575,372,83,"T2152"
40411690571,409,576,372,83,"T0907"
40423696158,1169,578,372,83,"T1119"
40423699022,884,578,372,83,"T1746"
40423699029,884,578,372,83,"T1747"
40423699284,1852,578,372,83,"T1819"
40435980250,674,579,372,83,"T0904"
40435981221,1954,579,372,83,"T1149"
40435982253,1067,579,372,83,"T1356"
40447570956,1742,577,372,83,"T1048"
40447574496,1953,577,372,83,"T1950"
40447574657,1540,577,372,83,"T2022"
40460302217,670,580,372,84,"T1508"
40460302259,670,580,372,84,"T1513"
40472421848,713,581,372,84,"T1328"
40472422063,466,581,372,84,"T1406"
40472424128,1953,581,372,84,"T1837"
40496465435,655,583,372,84,"T0837"
40496465444,655,583,372,84,"T0840"
40509628016,1040,584,372,84,"T1643"
40510231709,2095,585,372,84,"T1223"
40532984498,2095,586,372,84,"T1742"
40545195491,1454,587,372,85,"T0845"
40545197077,160,587,372,85,"T1353"
40545197475,349,587,372,85,"T1459"
40545197669,670,587,372,85,"T1527"
40545198214,1067,587,372,85,"T1639"
40565330580,1067,588,372,85,"T0819"
40565331799,434,588,372,85,"T1226"
40577427521,1419,590,372,85,"T1521"
40577430394,348,591,372,85,"T0126"
40595715018,348,591,372,85,"T0133"
40595718336,1040,591,372,85,"T1644"
40595719101,1926,591,372,85,"T1811"
40595722040,670,592,372,85,"T1128"
40630536238,1133,593,372,85,"T1126"
40630536287,1067,593,372,85,"T1131"
40630536357,1067,593,372,85,"T1140"
40630536876,348,593,372,85,"T1242"
40630536884,348,593,372,85,"T1242"
40630536891,348,593,372,85,"T1243"
40630538116,1926,593,372,85,"T1521"
40630541409,466,594,372,86,"T1057"
40630542480,1540,594,372,86,"T1407"
40630542742,670,594,372,86,"T1450"
40630543133,1633,594,372,86,"T1547"
40630544306,1067,594,372,86,"T1818"
40642615470,348,595,372,86,"T0858"
40642616346,597,595,372,86,"T1233"
40642617946,382,595,372,86,"T1701"
40642618944,2135,595,372,86,"T1900"
40642618976,2135,595,372,86,"T1905"
40666596510,667,596,372,86,"T1234"
40666596628,1634,596,372,86,"T1257"
40666599172,1653,596,372,86,"T1915"
40666603443,2080,597,372,86,"T1726"
40666604318,1067,597,372,86,"T1913"
40679848225,1040,598,372,86,"T1650"
40715193607,223,600,372,86,"T1645"
40715199664,80,601,372,87,"T1816"
40727346058,20,602,372,87,"T1124"
40727346071,20,602,372,87,"T1127"
40739380475,655,603,372,87,"T0852"
40739380484,655,603,372,87,"T0854"
40739383384,1040,603,372,87,"T1735"
40739384136,670,603,372,87,"T1911"
40739384894,1633,603,372,87,"T2208"
40739385010,348,603,372,87,"T2309"
40739385017,348,603,372,87,"T2312"
40739385020,348,603,372,87,"T2315"
40751540238,1197,604,372,87,"T0728"
40751541487,1634,604,372,87,"T1205"
40751543380,1926,604,372,87,"T1704"
40764835266,1040,605,372,87,"T0734"
40764837392,2326,605,372,87,"T1459"
40764839072,1004,605,372,87,"T1832"
40788385483,348,607,372,87,"T0942"
40800610408,1454,608,372,88,"T0823"
40800611381,1067,608,372,88,"T1205"
40813211392,1892,609,372,88,"T1130"
40813214000,670,609,372,88,"T1715"
40826385112,178,610,372,88,"T0611"
40826385118,178,610,372,88,"T0613"
40826385995,2303,610,372,88,"T0940"
40826388104,1819,610,372,88,"T1403"
40826390385,1040,610,372,88,"T1740"
40826390657,1528,610,372,88,"T1804"
40826390830,1634,610,372,88,"T1819"
40826390943,1634,610,372,88,"T1829"
40852974545,1954,612,372,88,"T2125"
40865035130,981,613,372,88,"T0717"
40865035190,655,613,372,88,"T0742"
40865035198,655,613,372,88,"T0744"
40865036312,1634,613,372,88,"T1128"
40865037442,1967,613,372,88,"T1405"
40876916260,1133,614,372,88,"T1137"
40876916443,670,614,372,88,"T1201"
40876917837,2171,614,372,88,"T1506"
40876918774,1953,614,372,88,"T1707"
40888905243,698,615,372,89,"T1929"
40900036958,508,616,372,89,"T1246"
40911470334,121,617,372,89,"T0748"
40911470343,121,617,372,89,"T0751"
40911471669,1634,617,372,89,"T1218"
40911472918,670,617,372,89,"T1607"
40911473589,655,617,372,89,"T1729"
40928379966,80,618,372,89,"T1933"
40941395866,2326,619,372,89,"T2234"
40955400950,1104,621,372,89,"T2255"
40968685459,1454,620,372,89,"T0908"
40968688352,669,620,372,89,"T1546"
40968689191,348,620,372,89,"T1725"
40968689217,348,620,372,89,"T1728"
41008290102,1180,622,372,90,"T0639"
41008292800,20,622,372,90,"T1528"
41008293832,348,622,372,90,"T1722"
41008293851,348,622,372,90,"T1724"
41026190099,1180,623,372,90,"T0626"
41026193978,348,623,372,90,"T1750"
41026193999,348,623,372,90,"T1752"
41062712512,348,624,372,90,"T1456"
41062712522,348,624,372,90,"T1458"
41062713925,1040,624,372,90,"T1746"
41062714484,1104,624,372,90,"T1858"
41109400058,178,625,372,90,"T0601"
41109403163,655,625,372,90,"T1643"
41109403849,1067,625,372,90,"T1801"
41109404006,1953,625,372,90,"T1819"
41123861128,1742,626,372,90,"T1115"
41123861646,1040,626,372,90,"T1242"
41123861661,1040,626,372,90,"T1244"
41123861752,1454,626,372,90,"T1259"
41123864451,223,626,372,90,"T1843"
41123864595,1067,626,372,90,"T1904"
41123865125,404,626,372,90,"T2035"
41124466361,655,627,372,90,"T1131"
41124466376,655,627,372,90,"T1133"
41124466470,348,627,372,90,"T1145"
41124466482,348,627,372,90,"T1147"
41124466638,1967,627,372,90,"T1208"
41124466651,1546,627,372,90,"T1209"
41124466672,1546,627,372,90,"T1212"
41124467617,1634,627,372,90,"T1407"
41124468994,171,627,372,90,"T1657"
41160057682,1104,628,372,90,"T1422"
41160057926,1067,628,372,90,"T1448"
41212000061,178,629,372,91,"T0601"
41212000460,348,629,372,91,"T0848"
41212000464,348,629,372,91,"T0849"
41212002884,1187,629,372,91,"T1611"
41212003703,1067,629,372,91,"T1755"
41212004775,670,629,372,91,"T2015"
41225231670,1892,630,372,91,"T1309"
41225232741,1104,630,372,91,"T1623"
41225238636,348,631,372,91,"T1733"
41225238652,348,631,372,91,"T1735"
41238369146,80,632,372,91,"T1914"
41258942701,670,633,372,91,"T1521"
41258943098,1040,633,372,91,"T1620"
41258943578,1104,633,372,91,"T1719"
41259547788,2326,634,372,91,"T1427"
41260207665,1104,635,372,91,"T1429"
41260207677,223,635,372,91,"T1430"
41260209099,1653,635,372,91,"T1717"
41260209143,2080,635,372,91,"T1722"
41260210709,2326,635,372,91,"T2216"
41297330072,178,636,372,92,"T0606"
41297330123,1180,636,372,92,"T0640"
41297331238,1829,636,372,92,"T1137"
41297331337,1454,636,372,92,"T1154"
41297332402,670,636,372,92,"T1459"
41297333439,1040,636,372,92,"T1718"
41297335174,2338,636,372,92,"T2138"
41310798848,1040,637,372,92,"T1744"
41324425078,2154,638,372,92,"T0539"
41324428343,1926,638,372,92,"T1615"
41324430623,955,638,372,92,"T2137"
41324430630,955,638,372,92,"T2138"
41337950101,1180,639,372,92,"T0629"
41337950396,1040,639,372,92,"T0806"
41337951937,1779,639,372,92,"T1305"
41337953288,1067,639,372,92,"T1607"
41337955821,2154,639,372,92,"T2301"
41351800046,178,640,372,92,"T0254"
41351801309,1454,640,372,92,"T1052"
41366285105,302,641,372,92,"T0452"
41366285852,655,641,372,92,"T0954"
41366289289,466,641,372,92,"T1519"
41366291473,482,641,372,92,"T1910"
41366292919,417,642,372,92,"T031"
41382840343,655,642,372,92,"T0808"
41382846289,2242,642,372,92,"T1807"
41382846292,2242,642,372,92,"T1808"
41400356358,1954,644,372,93,"T1234"
41413246370,1454,645,372,93,"T1216"
41413246433,1546,645,372,93,"T1226"
41413246448,1546,645,372,93,"T1229"
41413247056,1953,645,372,93,"T1411"
41413248675,1211,645,372,93,"T1753"
41413249907,655,645,372,93,"T2123"
41426455316,1953,646,372,93,"T0820"
41426459928,946,646,372,93,"T2137"
41439754651,955,647,372,93,"T1850"
41439754667,955,647,372,93,"T1851"
41453000198,981,649,372,93,"T0740"
41466522261,1653,650,372,94,"T1519"
41466524563,420,650,372,94,"T2230"
41479497890,630,648,372,93,"T1505"
41479498507,1634,648,372,93,"T1618"
41479499641,420,648,372,93,"T1845"
41492951646,1546,651,372,94,"T1336"
41492951654,1546,651,372,94,"T1338"
41505930474,1454,652,372,94,"T0856"
41505932211,1926,652,372,94,"T1438"
41505932225,1926,652,372,94,"T1440"
41505933693,1040,652,372,94,"T1745"
41518985087,1180,653,372,94,"T0627"
41518986219,1892,653,372,94,"T1204"
41518987247,1119,653,372,94,"T1457"
41518988088,1892,653,372,94,"T1653"
41518989744,1067,653,372,94,"T2055"
41518989982,1067,653,372,94,"T2224"
41531930046,178,654,372,94,"T0600"
41531933147,1104,654,372,94,"T1644"
41545041550,2430,655,372,94,"T1232"
41545041570,2430,655,372,94,"T1235"
41545042308,1926,655,372,94,"T1422"
41545042598,1211,655,372,94,"T1456"
41545042778,2194,655,372,94,"T1519"
41545042967,1634,655,372,94,"T1543"
41545042984,401,655,372,94,"T1545"
41545043010,1892,655,372,94,"T1548"
41545043638,2189,655,372,94,"T1705"
41545044375,1511,655,372,94,"T1845"
41545045310,37,655,372,94,"T2222"
41560122170,223,656,372,94,"T1341"
41560124402,884,656,372,94,"T1754"
41560124642,348,656,372,94,"T1821"
41573595965,1779,657,372,95,"T1105"
41573597061,2027,657,372,95,"T1409"
41573597654,80,657,372,95,"T1528"
41573599094,2189,657,372,95,"T1758"
41587371984,348,658,372,95,"T1425"
41587371992,348,658,372,95,"T1426"
41587372766,1546,658,372,95,"T1629"
41587372780,1546,658,372,95,"T1630"
41587372917,348,658,372,95,"T1650"
41587372929,348,658,372,95,"T1652"
41587373091,348,658,372,95,"T1708"
41599847230,223,659,372,95,"T1448"
41599847700,1926,659,372,95,"T1600"
41599848624,1040,659,372,95,"T1751"
41613555144,1180,660,372,95,"T0649"
41613556296,434,660,372,95,"T1207"
41613557347,223,660,372,95,"T1504"
41613557354,223,660,372,95,"T1506"
41613557490,1819,660,372,95,"T1525"
41613557743,1067,660,372,95,"T1601"
41613559394,404,660,372,95,"T1921"
41613559816,1273,660,372,95,"T2032"
41627648058,655,661,372,95,"T1626"
41627648269,2194,661,372,95,"T1654"
41627648305,2326,661,372,95,"T1701"
41627648612,322,661,372,95,"T1740"
41628307163,1119,662,372,95,"T1328"
41628308840,1546,662,372,95,"T1646"
41628308862,1546,662,372,95,"T1648"
41652776321,670,663,372,95,"T1210"
41652779905,1067,663,372,95,"T2126"
41665785533,1454,664,372,96,"T1008"
41665785767,2189,664,372,96,"T1106"
41678863124,2194,665,372,96,"T1659"
41678865006,946,665,372,96,"T2241"
41691651929,243,666,372,96,"T1419"
41691653546,2080,666,372,96,"T1800"
41704460282,1040,667,372,96,"T0758"
41704463871,1953,667,372,96,"T1820"
41704463874,1953,667,372,96,"T1820"
41704465168,178,668,372,96,"T09"
41717316406,1454,668,372,96,"T1234"
41730459447,655,669,372,96,"T1733"
41730459459,655,669,372,96,"T1735"
41730459822,1546,669,372,96,"T1817"
41756190059,1180,671,372,97,"T0626"
41756192278,1829,671,372,97,"T1527"
41756193058,1926,671,372,97,"T1711"
41758017614,466,670,372,96,"T1547"
41758018355,1067,670,372,96,"T1745"
41758018401,1067,670,372,96,"T1753"
41769615015,698,672,372,97,"T0128"
41769617820,670,672,372,97,"T1705"
41769619866,2027,673,372,97,"T010"
41782462423,611,673,372,97,"T1533"
41782462473,2276,673,372,97,"T1546"
41795277917,1266,674,372,97,"T1726"
41809450044,178,675,372,97,"T0415"
41809450566,1892,675,372,97,"T0936"
41809450834,1104,675,372,97,"T1054"
41809451776,1454,675,372,97,"T1359"
41809452583,670,675,372,97,"T1608"
41809452618,1249,675,372,97,"T1614"
41809452627,670,675,372,97,"T1616"
41809454885,1752,676,372,97,"T017"
41809454887,1752,676,372,97,"T019"
41810041490,482,676,372,97,"T1240"
41810041607,2470,676,372,97,"T1259"
41810043647,884,676,372,97,"T1724"
41810044835,2154,676,372,97,"T2051"
41847657170,2033,678,372,98,"T1601"
41847658026,1634,678,372,98,"T1759"
41847658526,1953,678,372,98,"T1906"
41847659393,1954,678,372,98,"T2250"
41865315954,1927,679,372,98,"T1154"
41865317320,670,679,372,98,"T1618"
41865317961,946,679,372,98,"T1743"
41878342515,655,680,372,98,"T1527"
41878345421,1194,680,372,98,"T2203"
41878345653,2027,681,372,98,"T017"
41904360027,178,682,372,98,"T0352"
41904360974,1249,682,372,98,"T1122"
41904361588,2189,682,372,98,"T1300"
41904362489,655,682,372,98,"T1524"
41904362502,655,682,372,98,"T1526"
41904365247,1892,682,372,98,"T2257"
41917670075,1954,683,372,98,"T0605"
41917675088,1211,683,372,98,"T1903"
41931301464,670,684,372,98,"T1216"
41931301962,1067,684,372,98,"T1311"
41931302684,670,684,372,98,"T1418"
41944571462,1953,685,372,99,"T1249"
41944571898,2080,685,372,99,"T1405"
41944574313,955,685,372,99,"T1856"
41944574340,955,685,372,99,"T1859"
41944575372,1306,685,372,99,"T2154"
41957555354,1040,686,372,99,"T0747"
41957556128,508,686,372,99,"T1015"
41957556562,1528,686,372,99,"T1110"
41970515895,1104,687,372,99,"T1241"
41970516431,1634,687,372,99,"T1447"
41970516835,1953,687,372,99,"T1557"
41970517399,670,687,372,99,"T1737"
41983362982,322,688,372,99,"T1731"
41983364344,824,688,372,99,"T2100"
41983364347,824,688,372,99,"T2101"
41996231385,655,689,372,99,"T1249"
41996231401,655,689,372,99,"T1252"
41996234463,2326,689,372,99,"T2058"
42009250133,981,690,372,99,"T0730"
42009251850,1967,690,372,99,"T1312"
42030652406,80,691,372,99,"T1336"
42030652638,611,691,372,99,"T1356"
42030652819,80,691,372,99,"T1415"
42030654899,1067,691,372,99,"T1747"
42038988548,670,692,372,100,"T1529"
42038991920,348,692,372,100,"T2305"
42049470068,670,693,372,100,"T0604"
42063000635,1104,694,372,100,"T1125"
42063001088,69,694,372,100,"T1306"
42063002629,1040,694,372,100,"T1722"
42063003127,1211,694,372,100,"T1828"
42063004072,1058,694,372,100,"T2211"
42090355425,1454,696,372,100,"T0900"
42090359179,2298,696,372,100,"T1830"
42115179839,348,698,372,100,"T047"
42135805551,1187,698,372,100,"T1018"
42135805917,1953,698,372,100,"T1132"
42135805966,670,698,372,100,"T1140"
42135807077,1454,698,372,100,"T1408"
42135808911,223,698,372,100,"T1817"
42135808940,1104,698,372,100,"T1821"
42135809055,670,698,372,100,"T1843"
42135809636,420,698,372,100,"T2033"
42135815216,1040,699,372,101,"T0806"
42135817459,670,699,372,101,"T1619"
42135818028,1266,699,372,101,"T1745"
42153014150,2095,700,372,101,"T1947"
42153014167,1953,700,372,101,"T1950"
42158871793,1634,701,372,101,"T1331"
42158871918,1926,701,372,101,"T1356"
42158871943,1926,701,372,101,"T1402"
42158874635,2095,701,372,101,"T2018"
42158874664,2095,701,372,101,"T2024"
42158874678,2095,701,372,101,"T2026"
42172385063,178,702,372,101,"T0604"
42172387317,1067,702,372,101,"T1524"
42172388946,1967,702,372,101,"T1924"
42185327113,1454,703,372,101,"T1500"
42211650769,1119,704,372,101,"T1041"
42211652435,1249,704,372,101,"T1437"
42211653569,1546,704,372,101,"T1711"
42211653590,1546,704,372,101,"T1713"
42211654999,670,704,372,101,"T2144"
42211659080,37,705,372,101,"T1708"
42229431371,1953,706,372,102,"T1246"
42229433447,2033,706,372,102,"T1808"
42229434621,186,706,372,102,"T2122"
42237705769,31,707,372,102,"T1035"
42237707079,1178,707,372,102,"T1455"
42250540068,178,708,372,102,"T0551"
42250543452,1892,708,372,102,"T1732"
42250543467,1892,708,372,102,"T1733"
42250543609,322,708,372,102,"T1749"
42250543647,2033,708,372,102,"T1753"
42250543757,1040,708,372,102,"T1805"
42250544728,2189,708,372,102,"T2039"
42263340830,1528,709,372,102,"T1012"
42263342717,1634,709,372,102,"T1548"
42263342845,20,709,372,102,"T1606"
42263343136,611,709,372,102,"T1645"
42263343462,1454,709,372,102,"T1727"
42276242934,1040,710,372,102,"T1618"
27057350541,401,7,31862,2,"T1139"
27191040775,994,19,31862,3,"T1207"
27282630047,1297,25,31862,4,"T2344"
27309352098,1951,27,31862,5,"T1801"
27384106213,2205,34,31862,6,"T1454"
27421110896,1794,37,31862,6,"T1339"
27442173082,698,39,31862,6,"T2047"
27493017125,1951,43,31862,7,"T1828"
27493017766,2205,43,31862,7,"T2115"
27553527529,2205,48,31862,8,"T2018"
27577572151,2205,50,31862,8,"T1809"
27620092583,2205,54,31862,8,"T1913"
27732757948,1230,63,31862,10,"T2300"
27756707752,2205,65,31862,10,"T2035"
27798071469,507,69,31862,11,"T1456"
27798072812,1210,69,31862,11,"T2008"
27816836593,1816,70,31862,11,"T1654"
27816837731,1393,70,31862,11,"T2134"
27828831422,1489,71,31862,11,"T1513"
27864915367,1974,74,31862,11,"T1025"
27900775783,1366,77,31862,12,"T1244"
27912751626,1393,78,31862,12,"T1705"
27912752469,335,78,31862,12,"T2106"
27924730166,1210,79,31862,12,"T0846"
27924730318,737,79,31862,12,"T1010"
27924730501,1210,79,31862,12,"T1122"
27972390684,1366,83,31862,13,"T1220"
27985170621,401,84,31862,13,"T1138"
27985172825,401,84,31862,13,"T2140"
28023331799,1816,87,31862,13,"T1656"
28023332244,2024,87,31862,13,"T1836"
28023332736,2443,87,31862,13,"T2051"
28068950316,1366,91,31862,14,"T1011"
28092920328,2107,93,31862,14,"T2011"
28110501873,72,95,31862,14,"T1611"
28110503077,1230,95,31862,14,"T2145"
28153800708,2205,97,31862,15,"T1220"
28154355508,1366,98,31862,15,"T1145"
28154356785,72,98,31862,15,"T1658"
28167380248,335,99,31862,15,"T0954"
28197201151,1160,102,31862,15,"T1329"
28210365016,1042,103,31862,15,"T0634"
28235116599,1760,101,31862,15,"T1558"
28235116711,891,101,31862,15,"T1623"
28242856965,72,104,31862,16,"T1558"
28243400333,1760,105,31862,16,"T1028"
28243401727,72,105,31862,16,"T1652"
28257481501,2205,106,31862,16,"T1610"
28270696641,1393,107,31862,16,"T1642"
28294296043,288,109,31862,16,"T1332"
28306051206,871,110,31862,16,"T1401"
28317986564,72,111,31862,17,"T1629"
28331215993,754,112,31862,17,"T1348"
28344316363,1366,113,31862,17,"T1502"
28344318024,607,113,31862,17,"T2203"
28344856100,1489,114,31862,17,"T1442"
28364200014,1042,115,31862,17,"T0644"
28364200049,1489,115,31862,17,"T0725"
28364201615,2264,115,31862,17,"T1635"
28391287594,1859,117,31862,17,"T1856"
28391287601,1859,117,31862,17,"T1857"
28391287641,1393,117,31862,17,"T1905"
28391287847,871,117,31862,17,"T2015"
28405580137,507,118,31862,18,"T0844"
28405581783,607,118,31862,18,"T1702"
28405581923,507,118,31862,18,"T1730"
28405582679,2474,118,31862,18,"T2003"
28417621171,1366,119,31862,18,"T1448"
28417621209,1366,119,31862,18,"T1456"
28417622344,1859,119,31862,18,"T1901"
28417622434,2205,119,31862,18,"T1921"
28511385444,2024,120,31862,18,"T1111"
28511387568,2205,120,31862,18,"T1921"
28511940020,1042,121,31862,18,"T0639"
28537122865,1724,123,31862,18,"T2009"
28537123373,1297,124,31862,18,"T03"
28571605648,2433,126,31862,19,"T1204"
