PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC
957874,2468,"GROCERY","National","MISC WINE","SPARKLING WINES"
964403,402,"GROCERY","National","MISC WINE","SPARKLING WINES"
965637,2430,"GROCERY","National","MISC WINE","SPARKLING WINES"
975770,2468,"GROCERY","National","MISC WINE","SPARKLING WINES"
983901,2589,"GROCERY","National","MISC WINE","SPARKLING WINES"
985634,2430,"GROCERY","National","MISC WINE","SPARKLING WINES"
987871,2539,"GROCERY","National","MISC WINE","SPARKLING WINES"
996804,2571,"GROCERY","National","MISC WINE","SPARKLING WINES"
1006197,2430,"GROCERY","National","MISC WINE","SPARKLING WINES"
1011687,2468,"GROCERY","National","MISC WINE","SPARKLING WINES"
1017639,2589,"GROCERY","National","MISC WINE","SPARKLING WINES"
1025404,67,"GROCERY","National","MISC WINE","SPARKLING WINES"
1034639,671,"GROCERY","National","MISC WINE","SPARKLING WINES"
1046794,2430,"GROCERY","National","MISC WINE","SPARKLING WINES"
1061368,2470,"GROCERY","National","MISC WINE","SPARKLING WINES"
1061962,67,"GROCERY","National","MISC WINE","SPARKLING WINES"
1068935,67,"GROCERY","National","MISC WINE","SPARKLING WINES"
1080500,2430,"GROCERY","National","MISC WINE","SPARKLING WINES"
1088504,671,"GROCERY","National","MISC WINE","SPARKLING WINES"
1089630,2468,"GROCERY","National","MISC WINE","SPARKLING WINES"
1090153,2430,"GROCERY","National","MISC WINE","SPARKLING WINES"
1097018,2462,"GROCERY","National","MISC WINE","SPARKLING WINES"
1118131,2430,"GROCERY","National","MISC WINE","SPARKLING WINES"
1127108,2462,"GROCERY","National","MISC WINE","SPARKLING WINES"
1135026,2589,"GROCERY","National","MISC WINE","SPARKLING WINES"
1138775,2470,"GROCERY","National","MISC WINE","SPARKLING WINES"
1139502,67,"GROCERY","National","MISC WINE","SPARKLING WINES"
1233111,2430,"GROCERY","National","MISC WINE","SPARKLING WINES"
1254175,2468,"GROCERY","National","MISC WINE","SPARKLING WINES"
1321795,67,"GROCERY","National","MISC WINE","SPARKLING WINES"
1923680,2468,"GROCERY","National","MISC WINE","SPARKLING WINES"
1961437,2468,"GROCERY","National","MISC WINE","SPARKLING WINES"
5563875,67,"GROCERY","National","MISC WINE","SPARKLING WINES"
5578050,2338,"GROCERY","National","MISC WINE","SPARKLING WINES"
5582540,6240,"GROCERY","National","MISC WINE","SPARKLING WINES"
6961764,2627,"GROCERY","National","MISC WINE","SPARKLING WINES"
8020009,67,"GROCERY","National","MISC WINE","SPARKLING WINES"
8293772,2468,"GROCERY","National","MISC WINE","SPARKLING WINES"
9297176,6311,"GROCERY","National","MISC WINE","SPARKLING WINES"
9880491,113,"GROCERY","National","MISC WINE","SPARKLING WINES"
12984280,244,"GROCERY","National","MISC WINE","SPARKLING WINES"
13034781,244,"GROCERY","National","MISC WINE","SPARKLING WINES"
17215037,2462,"GROCERY","National","MISC WINE","SPARKLING WINES"
822325,2482,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
850746,2383,"GROCERY","National","MISC WINE","RTD COCKTAILS 750ML PLUS <=42P"
858292,2596,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
858640,2472,"GROCERY","National","MISC WINE","NON-ALCOHLIC WINES"
859073,2395,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
871976,2482,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
879009,2468,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
882699,2468,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
887350,2596,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
894809,5207,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
896737,2468,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
917511,2618,"GROCERY","National","MISC WINE","RTD COCKTAILS 750ML PLUS"
930170,2468,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
938336,67,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
940556,2395,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
949131,2482,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
999316,2482,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1001189,375,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1004453,2472,"GROCERY","National","MISC WINE","NON-ALCOHLIC WINES"
1017660,2468,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1021673,2482,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1027852,2482,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1033842,2468,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1034346,2430,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1041298,67,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1056617,2596,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1073721,2430,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1076560,2619,"GROCERY","National","MISC WINE","ALL OTHER MISC WINES"
1086115,2596,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1086210,325,"GROCERY","National","MISC WINE","NON-ALCOHLIC WINES"
1108973,2468,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1109316,5207,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1112826,2482,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1116157,2468,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1121971,2338,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1124676,2338,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1137822,2596,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
1138403,2472,"GROCERY","National","MISC WINE","NON-ALCOHLIC WINES"
1238154,2468,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
9297133,2596,"GROCERY","National","MISC WINE","DESSERTS & VERMOUTH"
149630,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
491940,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
718414,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
776506,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
823114,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
825653,2493,"GROCERY","National","MISC WINE","BEVERAGE WINES"
828479,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
828550,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
841581,2430,"GROCERY","National","MISC WINE","BEVERAGE WINES"
843774,2389,"GROCERY","National","MISC WINE","BEVERAGE WINES"
855478,2389,"GROCERY","National","MISC WINE","BEVERAGE WINES"
862541,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
864428,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
866129,2494,"GROCERY","National","MISC WINE","BEVERAGE WINES"
867936,2493,"GROCERY","National","MISC WINE","BEVERAGE WINES"
868735,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
875698,2493,"GROCERY","National","MISC WINE","BEVERAGE WINES"
880122,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
882727,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
885202,2494,"GROCERY","National","MISC WINE","BEVERAGE WINES"
888155,2578,"GROCERY","National","MISC WINE","BEVERAGE WINES"
890604,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
910484,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
912388,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
912997,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
919844,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
924006,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
925992,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
935564,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
949797,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
961955,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
966148,2494,"GROCERY","National","MISC WINE","BEVERAGE WINES"
966999,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
975948,2493,"GROCERY","National","MISC WINE","BEVERAGE WINES"
976735,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
985343,2494,"GROCERY","National","MISC WINE","BEVERAGE WINES"
986192,2500,"GROCERY","National","MISC WINE","BEVERAGE WINES"
986754,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
998524,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
999856,2494,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1000099,2493,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1002534,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1005397,2389,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1016569,2494,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1018434,2494,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1019562,2389,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1023967,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1034994,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1044125,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1046635,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1046731,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1047520,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1051574,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1053356,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1068255,2493,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1071899,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1081984,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1091493,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1105705,2493,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1115028,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1129643,2389,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1129787,2389,"GROCERY","National","MISC WINE","BEVERAGE WINES"
1151666,2340,"GROCERY","National","MISC WINE","BEVERAGE WINES"
5570818,2482,"GROCERY","National","MISC WINE","BEVERAGE WINES"
6034720,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
6514766,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
6961481,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
7441762,2330,"GROCERY","National","MISC WINE","BEVERAGE WINES"
9523556,2468,"GROCERY","National","MISC WINE","BEVERAGE WINES"
12171497,2578,"GROCERY","National","MISC WINE","BEVERAGE WINES"
40067,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
73595,709,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
100512,1765,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
137491,531,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
141843,531,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
258834,1009,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
265815,1487,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
281704,1813,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
298145,1544,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
307864,1544,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
317322,1544,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
435636,1544,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
462180,2035,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
493772,2035,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
585682,2035,"GROCERY","National","FLUID MILK PRODUCTS","PREMIUM PINTS"
614588,2035,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
618871,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
656961,865,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
663560,2035,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
719767,1677,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
820923,1543,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
832526,1543,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
834952,1543,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
835627,1543,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
838769,1543,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
845540,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
848443,5423,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
850179,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
850454,709,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
850963,5423,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
857016,1217,"GROCERY","National","FLUID MILK PRODUCTS","BUTTERMILK"
858303,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
864279,1453,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
868630,1543,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
870318,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
875392,531,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
875531,709,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
882014,1543,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
890439,5423,"GROCERY","National","FLUID MILK PRODUCTS","EGG NOG/BOILED CUSTARD"
890832,5423,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
894968,1453,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
904766,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
909709,1543,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
912464,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
914469,5423,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
916026,5423,"GROCERY","National","FLUID MILK PRODUCTS","EGG NOG/BOILED CUSTARD"
917485,1543,"GROCERY","National","FLUID MILK PRODUCTS","BUTTERMILK"
917975,1543,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
919377,926,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
919500,926,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
921376,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
924904,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
926145,1543,"GROCERY","National","FLUID MILK PRODUCTS","EGG NOG/BOILED CUSTARD"
929531,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
934226,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
934789,927,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
936508,531,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
936830,926,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
937670,1543,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
939511,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
942585,5423,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
950014,531,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
950415,926,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
960261,1543,"GROCERY","National","FLUID MILK PRODUCTS","BUTTERMILK"
961666,5423,"GROCERY","National","FLUID MILK PRODUCTS","BUTTERMILK"
965530,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
967476,865,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
968648,1543,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
974159,1543,"GROCERY","National","FLUID MILK PRODUCTS","BUTTERMILK"
976899,1543,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
983673,531,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
987364,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
990865,1543,"GROCERY","National","FLUID MILK PRODUCTS","EGG NOG/BOILED CUSTARD"
991411,1453,"GROCERY","National","FLUID MILK PRODUCTS","EGG NOG/BOILED CUSTARD"
996845,926,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
997479,1543,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
999006,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
999547,1543,"GROCERY","National","FLUID MILK PRODUCTS","BUTTERMILK"
1001391,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1012828,1543,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1012869,419,"GROCERY","National","FLUID MILK PRODUCTS","ASEPTIC MILK & MILK DRINKS"
1013899,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
1014185,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
1015846,1543,"GROCERY","National","FLUID MILK PRODUCTS","BUTTERMILK"
1021192,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1025688,1487,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1026608,1453,"GROCERY","National","FLUID MILK PRODUCTS","EGG NOG/BOILED CUSTARD"
1029465,927,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1032114,1543,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1040728,5423,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
1042765,709,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1045535,709,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1046219,1543,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1056212,926,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1063739,1487,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1065979,926,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1068644,5423,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
1069796,926,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1076400,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
1081496,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1084595,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1086233,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
1092588,709,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1102521,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1104659,5423,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
1106116,1543,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1108152,709,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1113895,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
1115673,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1116671,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
1119243,5299,"GROCERY","National","FLUID MILK PRODUCTS","CANNED MILK"
1120989,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1121808,1487,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1125314,5423,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1126413,5423,"GROCERY","National","FLUID MILK PRODUCTS","BUTTERMILK"
1126567,5423,"GROCERY","National","FLUID MILK PRODUCTS","EGG NOG/BOILED CUSTARD"
1132246,5423,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
1132885,1453,"GROCERY","National","FLUID MILK PRODUCTS","EGG NOG/BOILED CUSTARD"
1132948,531,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
1133306,5423,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
1135943,1543,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1139638,926,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1139782,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
1190147,531,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
1230571,531,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1480933,1453,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1526604,709,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1584536,1453,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1588408,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
1653101,926,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1769498,865,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
1834475,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
1882586,1487,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
1991261,5423,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
2017843,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
2020101,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
2398377,709,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
2468487,926,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
2624924,5423,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
2848824,5423,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
2962505,5890,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
3035463,155,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
3571588,1624,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
5573647,906,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
5577030,6238,"GROCERY","National","FLUID MILK PRODUCTS","EGG NOG/BOILED CUSTARD"
5585866,6238,"GROCERY","National","FLUID MILK PRODUCTS","EGG NOG/BOILED CUSTARD"
5779693,6308,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
6379804,1078,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
6390901,1078,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
6391134,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
6391423,1078,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
6391524,1078,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
6391525,1078,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
6391946,1078,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
6562543,709,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
6772803,1009,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
7409554,1487,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
7409618,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
7409621,1487,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
7409644,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
7409663,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
7409664,531,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
7409670,531,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
7414863,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
7414875,531,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
7414879,1487,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
7414890,531,"GROCERY","National","FLUID MILK PRODUCTS","CHOCOLATE MILK"
9245226,5423,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
9245235,5423,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
9426629,1672,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
9426731,1672,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
10148899,1306,"GROCERY","National","FLUID MILK PRODUCTS","BUTTERMILK"
10148987,1306,"GROCERY","National","FLUID MILK PRODUCTS","BUTTERMILK"
12384287,5423,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
12385589,1487,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
13512734,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
13945016,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
15595850,926,"GROCERY","National","FLUID MILK PRODUCTS","EGG NOG/BOILED CUSTARD"
15595912,906,"GROCERY","National","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS"
15596538,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
15596666,709,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
15596750,5423,"GROCERY","National","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
15596773,709,"GROCERY","National","FLUID MILK PRODUCTS","MISCELLANEOUS MILK"
